idLU,luName,frameName,sensedescription
35197,sífilis.noun,Medical_conditions,infecção sexualmente transmissível causada por bactéria.
35198,esporotricose.noun,Medical_conditions,infecção subcutânea causada por fungo do gênero Sporothrix.
35199,reumatismo.noun,Medical_conditions,condição inflamatória em que o sistema imunológico produz anticorpos que atacam as células saudáveis do corpo.
35200,coxo.noun,Medical_conditions,compressão do nervo femoral lateral da coxa.
35201,diverticulite.noun,Medical_conditions,inflamação e/ou infecção de pequenas bolsas ou sacos presentes nas paredes do intestino.
35202,delirium.noun,Medical_conditions,perturbação grave da função mental caracterizado por distúrbios da consciência.
35203,paresia.noun,Medical_conditions,"redução da força exercida pelos músculos, resultando na incapacidade de realizar uma determinada tarefa na primeira tentativa."
35204,conjuntivite.noun,Medical_conditions,"inflamação da membrana externa do globo ocular, o branco dos olhos, e do interior das pálpebras."
35205,catapora.noun,Medical_conditions,doença infecciosa causada pelo vírus Varicela-zoster.
35206,coledocolitíase.noun,Medical_conditions,presença de cálculos nos dutos biliares.
35207,hordéolo.noun,Medical_conditions,"infecção bacteriana das glândulas sebáceas e sudoríparas, localizadas nas pálpebras."
35208,fotofobia.noun,Medical_conditions,sensibilidade aumentada ou intolerância à luz ou claridade.
35209,faringite.noun,Medical_conditions,inflamação da faringe.
35210,epilepsia.noun,Medical_conditions,doença neurológica em que ocorre desequilíbrio dos sinais químicos e impulsos elétricos no cérebro.
35211,artrite.noun,Medical_conditions,inflamação das articulações do corpo.
35212,raiva.noun,Medical_conditions,doença que acomete o sistema nervoso central do infectado por vírus.
35213,intolerância.noun,Medical_conditions,incapacidade ou dificuldade permanente de digestão de algum alimento ou componente alimentar.
35214,estomatite.noun,Medical_conditions,processo inflamatório da mucosa da boca.
35215,hepatopatia.noun,Medical_conditions,presença de doença crônica do fígado.
35216,ageusia.noun,Medical_conditions,prejuízo ou perda do senso de paladar.
35217,oligúria.noun,Medical_conditions,diminuição de produção de urina.
35218,dessaturação.noun,Medical_conditions,condição resultante da queda da taxa de oxigênio sanguíneo para níveis abaixo do normal.
35219,aneurisma.noun,Medical_conditions,dilatação anormal nas paredes de um vaso sanguíneo em qualquer parte do corpo.
35220,hemotórax.noun,Medical_conditions,coleção de sangue que se acumula entre a parede torácica e os pulmões.
35221,valvulopatia.noun,Medical_conditions,conjunto de doenças que afetam as válvulas cardíacas dificultando o trabalho do coração em bombear o sangue para todas as partes do corpo.
35223,asma.noun,Medical_conditions,doença respiratória caracterizada pela inflamação das vias aéreas. 
35224,obstrução.noun,Medical_conditions,condição que refere o bloqueio de alguma via do organismo. 
35225,cisto.noun,Medical_conditions,bolsa de tecido de formação anormal em alguma parte do corpo. 
35226,dermatite.noun,Medical_conditions,"condição médica caracterizada pela inflamação da pele, resultando em crostas, descamação e coceira. "
35228,disenteria.noun,Medical_conditions,"doença caracterizada pela inflamação intestinal, que causa evacuação de diarreia com sangue. "
35229,frieira.noun,Medical_conditions,infecção na pele provocada por fungos. 
35230,neuralgia.noun,Medical_conditions,dor aguda causada pela danificação ou irritação dos nervos.
35231,luxação.noun,Medical_conditions,condição caracterizada pela separação das extremidades dos ossos que formam uma articulação.
35232,retardo mental.noun,Medical_conditions,transtorno neurológico que compromete as habilidades mentais. 
35233,úlcera.noun,Medical_conditions,lesão incômoda que pode atingir qualquer tecido do corpo. 
35235,alzheimer.noun,Medical_conditions,transtorno neurodegenerativo que causa a deterioração das funções cerebrais.  
35236,rebaixamento de nível consciência.noun,Medical_conditions,estado clínico em que o paciente demonstra diminuição das respostas mentais.
35237,endometriose.noun,Medical_conditions,doença ginecológica que afeta o funcionamento do endométrio.
35238,hipocondria.noun,Medical_conditions,doença mental que leva o paciente ao medo irracional de sofrer alguma enfermidade. 
35239,hiponatremia.noun,Medical_conditions,condição médica caracterizada pelo baixo nível de sódio no organismo. 
35240,deformidade.noun,Medical_conditions,condição caracterizada pela má formação de alguma área do corpo. 
35241,covid.noun,Medical_conditions,doença infecciosa de elevada transmissibilidade que afeta o sistema respiratório. 
35242,hiperemia.noun,Medical_conditions,condição que se caracteriza pelo excesso de sangue circulando em uma determinada região do corpo.
35243,hérnia.noun,Medical_conditions,condição médica caracterizada pelo escape de um órgão através da abertura de um orifício. 
35244,gastralgia.noun,Medical_conditions,condição médica caracterizada pela dor na região estomacal. 
35245,anúria.noun,Medical_conditions,condição médica caracterizada pela ausência de produção de urina pelo sistema urinário.
35246,disfagia.noun,Medical_conditions,condição médica caracterizada pela dificuldade de engolir alimentos ou líquidos. 
35247,parestesia.noun,Medical_conditions,condição caracterizada pela sensação de formigamento ou dormência em alguma região do corpo. 
35248,bronquiolite.noun,Medical_conditions,condição médica caracterizada pela infecção dos bronquíolos. 
35249,cálculo vesicular.noun,Medical_conditions,condição médica caracterizada pela formação de pedras na vesícula. 
35250,ascite.noun,Medical_conditions,condição médica caracterizada pelo acúmulo de água dentro da barriga.
35251,herpes.noun,Medical_conditions,"condição médica caracterizada pela infecção de um vírus na pele, formando feridas na área afetada. "
35252,halitose.noun,Medical_conditions,condição médica caracterizada pelo mau odor frequente exalado pela boca do paciente. 
35253,ansiedade.noun,Medical_conditions,condição médica caracterizada pelo medo e preocupação em excesso. 
35254,gastrite.noun,Medical_conditions,condição médica caracterizada pela inflamação da área de revestimento interno do estômago. 
35255,urticária.noun,Medical_conditions,condição médica caracterizada por lesões na pele que causam coceira intensa. 
35256,amigdalite.noun,Medical_conditions,condição médica caracterizada pela inflamação das amigdalas. 
35257,hipoglicemia.noun,Medical_conditions,condição caracterizada pelo baixo nível anormal de glicose no sangue
35258,bronquite.noun,Medical_conditions,condição médica caracterizada pela inflamação das vias respiratórias. 
35259,osteogênese.noun,Medical_conditions,"condição médica caraterizada pela má formação dos ossos, que os torna anormalmente frágeis. "
35260,exantema.noun,Medical_conditions,condição médica alérgica ou infecciosa caracterizada pela erupção de manchas vermelhas em regiões do corpo. 
35261,distensão.noun,Medical_conditions,condição caracterizada pela ruptura das fibras musculares ou de todo o músculo. 
35262,hemangioma.noun,Medical_conditions,condição médica caracterizada pelo surgimento de tumores benignos formados por vasos sanguíneos na pele. 
35263,estertores.noun,Medical_conditions,sintoma médico que se caracteriza por ruídos audíveis no pulmão quando se inspira ou expira o ar.
35264,algia.noun,Medical_conditions,dor em alguma região corporal sem lesão visível. 
35265,trauma.noun,Medical_conditions,condição médica caracterizada por lesão física causada por algum objeto externo ao corpo. 
35266,entorse.noun,Medical_conditions,condição caracterizada pela ruptura ou lesão dos ligamentos da articulação. 
35267,epistaxe.noun,Medical_conditions,sintoma caracterizado por sangramento na área nasal. 
35268,hipertensão.noun,Medical_conditions,condição médica caracterizada pelo alto nível de pressão do sangue nas artérias. 
35270,artralgia.noun,Medical_conditions,condição médica caracterizada pela dor na região das articulações. 
35271,trombose venosa profunda.noun,Medical_conditions,condição médica caracterizada pela formação de coágulo sanguíneo em uma veia profunda. 
35272,dispneia.noun,Medical_conditions,sintoma caracterizado pela sensação de falta de ar nos pulmões. 
35273,otite.noun,Medical_conditions,condição médica caracterizada pela ocorrência de inflamação na região dos ouvidos. 
35274,equimose.noun,Medical_conditions,condição caracterizada pelo surgimento de manchas roxas que aparecem na pele. 
35275,esquizofrenia.noun,Medical_conditions,transtorno psiquiátrico caracterizado pela perda de conexão com a realidade e distorção de pensamento. 
35276,hipotireoidismo.noun,Medical_conditions,condição médica caracterizada pela falta de produção de hormônio pela tireoide. 
35277,sialorreia.noun,Medical_conditions,sintoma médico caracterizado pela produção excessiva de saliva na boca. 
35278,disartria.noun,Medical_conditions,condição médica caracterizada pela perda da capacidade de falar normalmente devido a fraqueza dos músculos faciais. 
35279,leucemia linfoide aguda.noun,Medical_conditions,"condição médica grave caracterizada pela formação de células cancerígenas, mais comum em crianças. "
35280,hipoplasia.noun,Medical_conditions,condição médica caracterizada pela má formação dos tecidos do corpo humano. 
35281,metástase.noun,Medical_conditions,condição médica caracterizada pela multiplicação de células cancerígenas para outras partes do corpo.
35282,prolapso.noun,Medical_conditions,"condição médica caracterizada pela perda de sustentação dos músculos da pelve, que causa a decida dos órgãos pélvicos."
35283,celulite.noun,Medical_conditions,condição médica caracterizada pelo acúmulo de gordura sob a camada superficial da pele. 
35284,bursite.noun,Medical_conditions,condição médica caracterizada pela inflamação da bursa.
35285,surdez.noun,Medical_conditions,condição médica caracterizada pela incapacidade de ouvir. 
35286,tuberculose.noun,Medical_conditions,condição médica infecciosa que afeta os pulmões.  
35287,fibromialgia.noun,Medical_conditions,condição médica caracterizada pela dor na musculatura do corpo. 
35288,cardiopatia.noun,Medical_conditions,condição médica que afeta o coração. 
35289,disúria.noun,Medical_conditions,condição caracterizada por dor ou desconforto ao urinar.
35290,diabetes.noun,Medical_conditions,condição médica caracterizada pela dificuldade do corpo de absorver insulina.
35291,transtorno afetivo estacional.noun,Medical_conditions,condição caracterizada por depressão em épocas do ano em que a luz solar é mais escassa.
35292,litíase.noun,Medical_conditions,condição caracterizada pela formação de cálculos renais nos rins. 
35294,doenças respiratórias ocupacionais.noun,Medical_conditions,condições consequentes da exposição às substâncias nocivas no ambiente de trabalho que podem agredir o sistema respiratório.
35295,tromboembolismo pulmonar.noun,Medical_conditions,"condição em que um coágulo entope um vaso do pulmão, impedindo a passagem de sangue e causando a morte progressiva da parte afetada."
